origin_id,origin_name,origin_lat,origin_lng,dest_id,dest_name,dest_lat,dest_lng,distance_km,osrm_base_duration_min,time_of_day,day_type,traffic_multiplier,travel_time_minutes
83,Attanagalla,7.175,80.0706,29,Kaduwela,6.9358,79.9778,33.77,41.07,morning_peak,weekday,1.8,83.06
90,Bloemendhal,6.96,79.8647,4,Borella,6.9113,79.8778,6.85,9.75,midday,weekend,1.02,11.3
48,Dompe,7.065,80.0969,3,Maradana,6.92,79.8617,38.17,46.73,night,weekend,0.807,33.98
43,Veyangoda,7.1522,80.1128,95,Beruwala,6.4781,79.9833,99.34,93.85,evening_peak,weekday,2,174.63
88,Thimbirigasyaya,6.8839,79.8778,11,Kotahena,6.9531,79.8597,9.63,14.49,night,weekend,0.807,12.08
65,Pepiliyana,6.8528,79.9183,61,Panadura South,6.695,79.905,22.58,35.2,midday,weekend,1.02,39.63
57,Hanwella,6.9042,80.0842,14,Dematagoda,6.9261,79.88,25.94,32.56,night,weekday,0.85,30.74
12,Grandpass,6.9425,79.8706,55,Homagama,6.8444,80.0044,26.51,30.46,night,weekday,0.85,24.27
69,Pelawatte,6.8908,79.9311,70,Koswatta,6.9194,79.9211,4.56,8,midday,weekday,1.2,9.84
97,Maththegoda,6.8103,80.0478,77,Kerawalapitiya,6.9883,79.8658,46.02,51.54,night,weekday,0.85,44.39
77,Kerawalapitiya,6.9883,79.8658,3,Maradana,6.92,79.8617,9.99,15.51,morning_peak,weekday,1.8,29.81
83,Attanagalla,7.175,80.0706,87,Gothatuwa,6.9217,79.9856,36.57,45.27,evening_peak,weekday,2,100.8
69,Pelawatte,6.8908,79.9311,67,Kahathuduwa,6.7981,80.0133,17.4,27.33,night,weekend,0.807,24.44
61,Panadura South,6.695,79.905,23,Athurugiriya,6.8783,79.9917,35.28,37,evening_peak,weekend,1.4,45.25
7,Bambalapitiya,6.8867,79.8567,97,Maththegoda,6.8103,80.0478,27.86,43.27,night,weekday,0.85,38.64
52,Kiribathgoda,6.9822,79.9486,4,Borella,6.9113,79.8778,14.56,20.53,night,weekday,0.85,15.51
98,Kosgama,6.8856,80.1681,26,Rajagiriya,6.9111,79.8989,41.29,55.27,evening_peak,weekday,2,123.27
33,Kelaniya,7.0017,79.9219,72,Mutwal,6.9617,79.8522,12.68,18.7,night,weekend,0.807,12.94
90,Bloemendhal,6.96,79.8647,87,Gothatuwa,6.9217,79.9856,18.02,24.92,midday,weekday,1.2,30.35
65,Pepiliyana,6.8528,79.9183,73,Modara,6.9714,79.8681,17.9,26.14,morning_peak,weekday,1.8,47.13
51,Kadawatha,7.0072,79.9508,16,Nugegoda,6.8689,79.8889,21.44,29.11,evening_peak,weekday,2,60.19
97,Maththegoda,6.8103,80.0478,24,Hokandara,6.8494,79.9575,15.86,26.79,night,weekday,0.85,21.22
21,Ratmalana,6.82,79.8817,19,Panadura,6.7136,79.9042,13.53,20.88,night,weekday,0.85,17.51
64,Gangodawila,6.8567,79.8994,85,Hendala,6.9894,79.9019,20,29,evening_peak,weekday,2,56.34
9,Dehiwala,6.8517,79.865,25,Boralesgamuwa,6.8372,79.9111,6.16,9.81,morning_peak,weekday,1.8,18.14
93,Gonawala,7.1539,79.9819,70,Koswatta,6.9194,79.9211,37.93,48.66,midday,weekday,1.2,66.13
84,Yakkala,7.1019,80.0767,3,Maradana,6.92,79.8617,35.17,45.72,morning_peak,weekday,1.8,82.31
64,Gangodawila,6.8567,79.8994,8,Wellawatte,6.875,79.8617,6.03,9.44,evening_peak,weekday,2,19.87
27,Battaramulla,6.8994,79.9164,45,Divulapitiya,7.2278,80.06,50.68,64.4,morning_peak,weekday,1.8,127.1
99,Bulathsinhala,6.665,80.1825,37,Kandana,7.0508,79.9058,71.75,79.35,morning_peak,weekend,1.17,92.85
12,Grandpass,6.9425,79.8706,11,Kotahena,6.9531,79.8597,2.48,5.22,night,weekday,0.85,4.86
86,Pittugala,6.9133,79.9694,98,Kosgama,6.8856,80.1681,31.85,42.67,midday,weekday,1.2,45.8
10,Mount Lavinia,6.8311,79.865,80,Udugampola,7.0717,80.0239,38.26,48.07,morning_peak,weekday,1.8,88.62
43,Veyangoda,7.1522,80.1128,80,Udugampola,7.0717,80.0239,16.12,19.45,evening_peak,weekend,1.4,26.18
22,Kottawa,6.8244,79.9628,9,Dehiwala,6.8517,79.865,15.21,18.72,evening_peak,weekday,2,37.32
45,Divulapitiya,7.2278,80.06,8,Wellawatte,6.875,79.8617,53.58,69.08,morning_peak,weekend,1.17,83.45
76,Welisara,7.0097,79.8939,6,Kollupitiya,6.8978,79.85,16.09,22.16,night,weekday,0.85,20.81
49,Kirindiwela,6.9928,80.0944,82,Pasyala,7.0911,80.1394,16.2,25.83,night,weekend,0.807,20.07
25,Boralesgamuwa,6.8372,79.9111,69,Pelawatte,6.8908,79.9311,11.51,17.68,midday,weekday,1.2,23.04
95,Beruwala,6.4781,79.9833,33,Kelaniya,7.0017,79.9219,73.87,69.09,night,weekend,0.807,61.61
80,Udugampola,7.0717,80.0239,38,Ja-Ela,7.0733,79.8917,19.29,26.86,evening_peak,weekday,2,50.43
89,Havelock Town,6.8856,79.8642,32,Biyagama,6.9753,80.0008,24.33,31.85,midday,weekday,1.2,37.63
16,Nugegoda,6.8689,79.8889,76,Welisara,7.0097,79.8939,17.69,24.4,evening_peak,weekend,1.4,33.52
72,Mutwal,6.9617,79.8522,56,Padukka,6.8361,80.0872,36.01,48.03,evening_peak,weekday,2,101.55
86,Pittugala,6.9133,79.9694,50,Ganemulla,7.0922,80.0225,26.04,31.49,midday,weekday,1.2,36.72
29,Kaduwela,6.9358,79.9778,39,Seeduwa,7.1175,79.8928,32.39,32.67,evening_peak,weekday,2,65.88
46,Mirigama,7.2453,80.1217,67,Kahathuduwa,6.7981,80.0133,67.27,72.54,night,weekend,0.807,65.99
61,Panadura South,6.695,79.905,23,Athurugiriya,6.8783,79.9917,35.28,37,evening_peak,weekend,1.4,59.17
41,Negombo,7.2089,79.8353,98,Kosgama,6.8856,80.1681,71.79,78.53,midday,weekday,1.2,101.47
81,Heiyanthuduwa,6.9444,80.0431,87,Gothatuwa,6.9217,79.9856,11.08,19.93,morning_peak,weekday,1.8,37.87
96,Aluthgama,6.4333,79.9992,50,Ganemulla,7.0922,80.0225,89.8,79.69,morning_peak,weekday,1.8,156.88
59,Kalutara,6.5854,79.9608,65,Pepiliyana,6.8528,79.9183,39.05,44.37,evening_peak,weekend,1.4,65.27
41,Negombo,7.2089,79.8353,7,Bambalapitiya,6.8867,79.8567,41.78,42.58,evening_peak,weekend,1.4,56.02
30,Mulleriyawa,6.9317,79.9514,73,Modara,6.9714,79.8681,13.19,20.58,evening_peak,weekday,2,43.96
10,Mount Lavinia,6.8311,79.865,16,Nugegoda,6.8689,79.8889,7.06,10.84,midday,weekend,1.02,9.98
47,Nittambuwa,7.1497,80.18,72,Mutwal,6.9617,79.8522,52.81,69.61,evening_peak,weekday,2,142.47
31,Thalawathugoda,6.8869,79.9331,97,Maththegoda,6.8103,80.0478,20.43,33.26,night,weekday,0.85,24.48
3,Maradana,6.92,79.8617,67,Kahathuduwa,6.7981,80.0133,28.73,38.2,evening_peak,weekday,2,76
93,Gonawala,7.1539,79.9819,30,Mulleriyawa,6.9317,79.9514,33.72,43.52,evening_peak,weekend,1.4,57.49
40,Katunayake,7.1697,79.8847,65,Pepiliyana,6.8528,79.9183,41.72,41.34,evening_peak,weekend,1.4,51.65
3,Maradana,6.92,79.8617,36,Ragama,7.0261,79.9181,16.69,22.31,evening_peak,weekday,2,44.11
90,Bloemendhal,6.96,79.8647,80,Udugampola,7.0717,80.0239,25.12,30.97,midday,weekday,1.2,42.7
78,Kadawatha Junction,7.0028,79.9556,91,Pannala,7.2956,80.0394,42.29,58.7,evening_peak,weekday,2,127.82
83,Attanagalla,7.175,80.0706,47,Nittambuwa,7.1497,80.18,17.89,30.52,morning_peak,weekday,1.8,46.96
9,Dehiwala,6.8517,79.865,53,Mahara,7.0547,80.0153,33.99,43.94,midday,weekday,1.2,49.24
74,Orugodawatta,6.9486,79.8886,95,Beruwala,6.4781,79.9833,77.29,75.71,night,weekday,0.85,72.51
61,Panadura South,6.695,79.905,77,Kerawalapitiya,6.9883,79.8658,37.46,52.74,morning_peak,weekday,1.8,85.74
32,Biyagama,6.9753,80.0008,22,Kottawa,6.8244,79.9628,21.88,24.8,evening_peak,weekend,1.4,30.08
55,Homagama,6.8444,80.0044,75,Baseline Road,6.9067,79.8869,18.41,25.25,evening_peak,weekday,2,55.14
86,Pittugala,6.9133,79.9694,68,Sri Jayawardenepura,6.8886,79.9203,10.18,13.65,night,weekday,0.85,11.05
95,Beruwala,6.4781,79.9833,70,Koswatta,6.9194,79.9211,61.77,61.43,evening_peak,weekday,2,131.23
72,Mutwal,6.9617,79.8522,14,Dematagoda,6.9261,79.88,6.47,11.19,morning_peak,weekday,1.8,17.93
95,Beruwala,6.4781,79.9833,51,Kadawatha,7.0072,79.9508,69.34,62.67,midday,weekday,1.2,67.79
61,Panadura South,6.695,79.905,66,Pannipitiya,6.8308,79.9661,22.31,32.72,night,weekday,0.85,27.36
36,Ragama,7.0261,79.9181,92,Ekala,7.0761,79.9283,7.74,16.9,midday,weekday,1.2,21.31
89,Havelock Town,6.8856,79.8642,61,Panadura South,6.695,79.905,23.87,34.08,evening_peak,weekday,2,58.23
48,Dompe,7.065,80.0969,72,Mutwal,6.9617,79.8522,36.93,46.44,evening_peak,weekend,1.4,72.17
71,Colombo Port,6.95,79.8378,17,Maharagama,6.8467,79.9283,18.21,31.14,evening_peak,weekend,1.4,48.05
13,Mattakkuliya,6.9703,79.8778,47,Nittambuwa,7.1497,80.18,51.94,65.69,midday,weekday,1.2,87.29
29,Kaduwela,6.9358,79.9778,48,Dompe,7.065,80.0969,25.04,34.08,night,weekday,0.85,31.14
71,Colombo Port,6.95,79.8378,46,Mirigama,7.2453,80.1217,55.89,72.88,night,weekday,0.85,61.12
72,Mutwal,6.9617,79.8522,100,Colombo 02,6.9178,79.8464,7.61,12.5,night,weekday,0.85,12.04
46,Mirigama,7.2453,80.1217,23,Athurugiriya,6.8783,79.9917,53.24,58.45,midday,weekend,1.02,51.11
1,Colombo Fort,6.9344,79.8428,19,Panadura,6.7136,79.9042,27.32,37.87,morning_peak,weekend,1.17,45.68
91,Pannala,7.2956,80.0394,52,Kiribathgoda,6.9822,79.9486,47.21,68.99,morning_peak,weekday,1.8,137.44
57,Hanwella,6.9042,80.0842,87,Gothatuwa,6.9217,79.9856,14.08,19.07,morning_peak,weekday,1.8,30.44
41,Negombo,7.2089,79.8353,77,Kerawalapitiya,6.9883,79.8658,35.48,35.94,midday,weekday,1.2,49.48
92,Ekala,7.0761,79.9283,30,Mulleriyawa,6.9317,79.9514,25.38,37.18,midday,weekend,1.02,34.96
60,Bandaragama,6.7167,79.9833,18,Piliyandala,6.8017,79.9247,14.19,16.79,midday,weekday,1.2,20.24
2,Pettah,6.9354,79.8517,97,Maththegoda,6.8103,80.0478,31.61,47.23,evening_peak,weekday,2,98.17
18,Piliyandala,6.8017,79.9247,17,Maharagama,6.8467,79.9283,7.31,10.32,evening_peak,weekend,1.4,14.69
99,Bulathsinhala,6.665,80.1825,94,Welisara North,7.02,79.89,71.72,72.99,night,weekday,0.85,60.87
68,Sri Jayawardenepura,6.8886,79.9203,25,Boralesgamuwa,6.8372,79.9111,9.72,15.77,midday,weekday,1.2,20.7
38,Ja-Ela,7.0733,79.8917,63,Kirulapone,6.8742,79.8825,28,29.1,evening_peak,weekday,2,65.29
64,Gangodawila,6.8567,79.8994,17,Maharagama,6.8467,79.9283,3.91,7.2,midday,weekday,1.2,7.96
13,Mattakkuliya,6.9703,79.8778,35,Wattala,6.9939,79.8781,3.56,5.94,morning_peak,weekday,1.8,11.79
51,Kadawatha,7.0072,79.9508,54,Liyanagemulla,7.1378,79.8853,23.16,29.67,midday,weekday,1.2,30.41
94,Welisara North,7.02,79.89,42,Gampaha,7.0878,79.9992,23.75,27.15,evening_peak,weekend,1.4,35.68
37,Kandana,7.0508,79.9058,66,Pannipitiya,6.8308,79.9661,34.27,37.54,evening_peak,weekday,2,78.72
95,Beruwala,6.4781,79.9833,80,Udugampola,7.0717,80.0239,79.08,72.81,morning_peak,weekday,1.8,127.22
92,Ekala,7.0761,79.9283,32,Biyagama,6.9753,80.0008,20.51,34.56,morning_peak,weekday,1.8,71.25
73,Modara,6.9714,79.8681,7,Bambalapitiya,6.8867,79.8567,11.94,18.32,evening_peak,weekend,1.4,27.57
40,Katunayake,7.1697,79.8847,3,Maradana,6.92,79.8617,32.19,28.76,evening_peak,weekend,1.4,34.41
52,Kiribathgoda,6.9822,79.9486,22,Kottawa,6.8244,79.9628,23.59,29.11,evening_peak,weekday,2,50.43
11,Kotahena,6.9531,79.8597,90,Bloemendhal,6.96,79.8647,2.25,4.07,evening_peak,weekend,1.4,5.02
35,Wattala,6.9939,79.8781,16,Nugegoda,6.8689,79.8889,16.89,23.66,midday,weekend,1.02,24
62,Ingiriya,6.7344,80.1058,27,Battaramulla,6.8994,79.9164,38.85,43.54,evening_peak,weekday,2,86.83
28,Malabe,6.9061,79.9519,9,Dehiwala,6.8517,79.865,14.83,21.83,midday,weekday,1.2,25.47
97,Maththegoda,6.8103,80.0478,51,Kadawatha,7.0072,79.9508,33.14,39.35,evening_peak,weekend,1.4,54.74
65,Pepiliyana,6.8528,79.9183,93,Gonawala,7.1539,79.9819,49.39,55.68,morning_peak,weekend,1.17,63.09
47,Nittambuwa,7.1497,80.18,80,Udugampola,7.0717,80.0239,28.22,38.63,night,weekday,0.85,33.2
1,Colombo Fort,6.9344,79.8428,7,Bambalapitiya,6.8867,79.8567,6.27,8.32,morning_peak,weekday,1.8,15.79
87,Gothatuwa,6.9217,79.9856,45,Divulapitiya,7.2278,80.06,43.63,54.57,morning_peak,weekday,1.8,102.58
12,Grandpass,6.9425,79.8706,95,Beruwala,6.4781,79.9833,78.11,74.76,morning_peak,weekday,1.8,152.35
36,Ragama,7.0261,79.9181,67,Kahathuduwa,6.7981,80.0133,37.83,38.89,night,weekend,0.807,33.97
97,Maththegoda,6.8103,80.0478,84,Yakkala,7.1019,80.0767,50.29,60.79,night,weekend,0.807,50.51
79,Weboda,7.0364,79.9869,6,Kollupitiya,6.8978,79.85,24.89,32.2,midday,weekday,1.2,36.92
61,Panadura South,6.695,79.905,70,Koswatta,6.9194,79.9211,41.2,46.02,night,weekday,0.85,39.86
54,Liyanagemulla,7.1378,79.8853,41,Negombo,7.2089,79.8353,11.31,15.69,morning_peak,weekday,1.8,25.2
30,Mulleriyawa,6.9317,79.9514,44,Minuwangoda,7.1667,79.9506,36.73,47.4,evening_peak,weekend,1.4,61.96
36,Ragama,7.0261,79.9181,19,Panadura,6.7136,79.9042,53.95,52.6,morning_peak,weekday,1.8,82.1
3,Maradana,6.92,79.8617,80,Udugampola,7.0717,80.0239,28.18,34.65,evening_peak,weekend,1.4,43.42
62,Ingiriya,6.7344,80.1058,71,Colombo Port,6.95,79.8378,47.34,61.56,evening_peak,weekday,2,140.92
93,Gonawala,7.1539,79.9819,44,Minuwangoda,7.1667,79.9506,5.76,9.85,morning_peak,weekday,1.8,15.24
26,Rajagiriya,6.9111,79.8989,83,Attanagalla,7.175,80.0706,44.55,55.93,night,weekend,0.807,47.02
30,Mulleriyawa,6.9317,79.9514,3,Maradana,6.92,79.8617,12.21,19.07,night,weekday,0.85,14.53
73,Modara,6.9714,79.8681,41,Negombo,7.2089,79.8353,35.48,35.62,evening_peak,weekday,2,64.84
93,Gonawala,7.1539,79.9819,99,Bulathsinhala,6.665,80.1825,83.21,93.49,evening_peak,weekday,2,183.54
10,Mount Lavinia,6.8311,79.865,13,Mattakkuliya,6.9703,79.8778,18.32,25.37,evening_peak,weekday,2,55.19
29,Kaduwela,6.9358,79.9778,95,Beruwala,6.4781,79.9833,66.81,60.12,evening_peak,weekday,2,112.09
2,Pettah,6.9354,79.8517,50,Ganemulla,7.0922,80.0225,28.85,37.24,morning_peak,weekday,1.8,61.19
68,Sri Jayawardenepura,6.8886,79.9203,87,Gothatuwa,6.9217,79.9856,10.6,14.47,night,weekday,0.85,13.11
11,Kotahena,6.9531,79.8597,93,Gonawala,7.1539,79.9819,36.89,44.7,night,weekday,0.85,36.91
52,Kiribathgoda,6.9822,79.9486,48,Dompe,7.065,80.0969,27.67,36.61,night,weekday,0.85,32.74
2,Pettah,6.9354,79.8517,78,Kadawatha Junction,7.0028,79.9556,15.68,21.07,midday,weekday,1.2,23.17
72,Mutwal,6.9617,79.8522,66,Pannipitiya,6.8308,79.9661,23.29,33.59,evening_peak,weekday,2,71.67
74,Orugodawatta,6.9486,79.8886,23,Athurugiriya,6.8783,79.9917,19.67,25.86,night,weekend,0.807,20.32
52,Kiribathgoda,6.9822,79.9486,46,Mirigama,7.2453,80.1217,42.95,54.34,morning_peak,weekday,1.8,105.93
71,Colombo Port,6.95,79.8378,70,Koswatta,6.9194,79.9211,14.34,27.06,morning_peak,weekday,1.8,46.93
93,Gonawala,7.1539,79.9819,89,Havelock Town,6.8856,79.8642,41.53,50.49,evening_peak,weekday,2,94.05
10,Mount Lavinia,6.8311,79.865,27,Battaramulla,6.8994,79.9164,13.07,19.94,night,weekend,0.807,14.98
26,Rajagiriya,6.9111,79.8989,15,Narahenpita,6.8981,79.8742,4.69,7.04,morning_peak,weekend,1.17,8.99
95,Beruwala,6.4781,79.9833,35,Wattala,6.9939,79.8781,81.15,73.76,midday,weekend,1.02,73.86
83,Attanagalla,7.175,80.0706,25,Boralesgamuwa,6.8372,79.9111,54.11,61.5,evening_peak,weekend,1.4,90.04
92,Ekala,7.0761,79.9283,1,Colombo Fort,6.9344,79.8428,22.46,32.92,midday,weekday,1.2,41.2
86,Pittugala,6.9133,79.9694,92,Ekala,7.0761,79.9283,25.76,36.23,night,weekday,0.85,30.18
47,Nittambuwa,7.1497,80.18,21,Ratmalana,6.82,79.8817,71.42,85.98,night,weekday,0.85,72.67
49,Kirindiwela,6.9928,80.0944,16,Nugegoda,6.8689,79.8889,33.68,53.61,midday,weekday,1.2,63.09
34,Peliyagoda,6.9711,79.8906,33,Kelaniya,7.0017,79.9219,6.23,10.68,evening_peak,weekday,2,23.5
86,Pittugala,6.9133,79.9694,58,Avissawella,6.9472,80.2108,35.93,45.31,evening_peak,weekday,2,87.08
93,Gonawala,7.1539,79.9819,57,Hanwella,6.9042,80.0842,44.23,53.62,midday,weekday,1.2,58.82
36,Ragama,7.0261,79.9181,73,Modara,6.9714,79.8681,11.49,17.11,evening_peak,weekday,2,38.85
95,Beruwala,6.4781,79.9833,70,Koswatta,6.9194,79.9211,61.77,61.43,morning_peak,weekend,1.17,79.69
80,Udugampola,7.0717,80.0239,93,Gonawala,7.1539,79.9819,12.68,19.08,night,weekday,0.85,18.19
52,Kiribathgoda,6.9822,79.9486,74,Orugodawatta,6.9486,79.8886,11.09,17.36,morning_peak,weekday,1.8,32.04
90,Bloemendhal,6.96,79.8647,76,Welisara,7.0097,79.8939,8.59,12.62,midday,weekday,1.2,16.51
71,Colombo Port,6.95,79.8378,10,Mount Lavinia,6.8311,79.865,15.73,27.08,morning_peak,weekday,1.8,52.29
50,Ganemulla,7.0922,80.0225,14,Dematagoda,6.9261,79.88,27.52,35,morning_peak,weekend,1.17,35.03
22,Kottawa,6.8244,79.9628,68,Sri Jayawardenepura,6.8886,79.9203,10.69,15.44,midday,weekend,1.02,14.53
16,Nugegoda,6.8689,79.8889,54,Liyanagemulla,7.1378,79.8853,35.48,39.46,evening_peak,weekday,2,81.97
11,Kotahena,6.9531,79.8597,39,Seeduwa,7.1175,79.8928,26.68,28.89,evening_peak,weekday,2,49.12
45,Divulapitiya,7.2278,80.06,90,Bloemendhal,6.96,79.8647,45.59,58.94,night,weekday,0.85,50.4
76,Welisara,7.0097,79.8939,2,Pettah,6.9354,79.8517,11.18,15.52,evening_peak,weekday,2,33.75
86,Pittugala,6.9133,79.9694,5,Cinnamon Gardens,6.9011,79.8601,15.64,20.48,midday,weekday,1.2,25.98
27,Battaramulla,6.8994,79.9164,10,Mount Lavinia,6.8311,79.865,12.97,19.89,night,weekday,0.85,16.41
10,Mount Lavinia,6.8311,79.865,6,Kollupitiya,6.8978,79.85,8.16,11.27,evening_peak,weekday,2,19.93
56,Padukka,6.8361,80.0872,59,Kalutara,6.5854,79.9608,48.35,55.14,midday,weekday,1.2,66.85
4,Borella,6.9113,79.8778,48,Dompe,7.065,80.0969,38.3,46.39,morning_peak,weekday,1.8,83.49
34,Peliyagoda,6.9711,79.8906,36,Ragama,7.0261,79.9181,9.35,13.31,morning_peak,weekday,1.8,24.48
19,Panadura,6.7136,79.9042,98,Kosgama,6.8856,80.1681,46.77,68.84,midday,weekend,1.02,79.44
94,Welisara North,7.02,79.89,54,Liyanagemulla,7.1378,79.8853,16.3,22.69,morning_peak,weekday,1.8,40.06
59,Kalutara,6.5854,79.9608,65,Pepiliyana,6.8528,79.9183,39.05,44.37,evening_peak,weekend,1.4,61.86
55,Homagama,6.8444,80.0044,57,Hanwella,6.9042,80.0842,15.06,23.21,midday,weekday,1.2,29.78
85,Hendala,6.9894,79.9019,88,Thimbirigasyaya,6.8839,79.8778,12.85,15,morning_peak,weekday,1.8,24.19
83,Attanagalla,7.175,80.0706,93,Gonawala,7.1539,79.9819,13.39,22.09,night,weekday,0.85,16.8
71,Colombo Port,6.95,79.8378,17,Maharagama,6.8467,79.9283,18.21,31.14,night,weekday,0.85,25.4
60,Bandaragama,6.7167,79.9833,70,Koswatta,6.9194,79.9211,31.24,34.05,midday,weekday,1.2,37.27
80,Udugampola,7.0717,80.0239,72,Mutwal,6.9617,79.8522,26.5,34.21,evening_peak,weekday,2,70
11,Kotahena,6.9531,79.8597,96,Aluthgama,6.4333,79.9992,82.71,76.07,morning_peak,weekday,1.8,154.87
13,Mattakkuliya,6.9703,79.8778,74,Orugodawatta,6.9486,79.8886,3.42,7.25,evening_peak,weekday,2,12.88
63,Kirulapone,6.8742,79.8825,89,Havelock Town,6.8856,79.8642,2.89,4.92,midday,weekday,1.2,5.33
56,Padukka,6.8361,80.0872,80,Udugampola,7.0717,80.0239,40.82,46.62,morning_peak,weekday,1.8,80.88
84,Yakkala,7.1019,80.0767,26,Rajagiriya,6.9111,79.8989,36.89,47.7,evening_peak,weekday,2,89.54
42,Gampaha,7.0878,79.9992,61,Panadura South,6.695,79.905,60.84,61.49,night,weekday,0.85,45.96
35,Wattala,6.9939,79.8781,15,Narahenpita,6.8981,79.8742,13.31,18.73,midday,weekday,1.2,21.53
79,Weboda,7.0364,79.9869,86,Pittugala,6.9133,79.9694,17.8,21.13,midday,weekday,1.2,23.94
71,Colombo Port,6.95,79.8378,93,Gonawala,7.1539,79.9819,40.52,54.44,morning_peak,weekday,1.8,90.74
69,Pelawatte,6.8908,79.9311,62,Ingiriya,6.7344,80.1058,37.03,40.9,evening_peak,weekday,2,86.96
56,Padukka,6.8361,80.0872,24,Hokandara,6.8494,79.9575,17.73,26.89,evening_peak,weekday,2,56.75
3,Maradana,6.92,79.8617,37,Kandana,7.0508,79.9058,17.95,24.37,evening_peak,weekday,2,47.14
87,Gothatuwa,6.9217,79.9856,28,Malabe,6.9061,79.9519,6.12,9.5,night,weekday,0.85,8.37
33,Kelaniya,7.0017,79.9219,64,Gangodawila,6.8567,79.8994,21.48,29.39,night,weekday,0.85,28.59
57,Hanwella,6.9042,80.0842,8,Wellawatte,6.875,79.8617,33.7,41.86,evening_peak,weekday,2,75.77
58,Avissawella,6.9472,80.2108,12,Grandpass,6.9425,79.8706,46.07,58.26,morning_peak,weekend,1.17,58.22
39,Seeduwa,7.1175,79.8928,76,Welisara,7.0097,79.8939,14.06,19.92,midday,weekday,1.2,25.31
54,Liyanagemulla,7.1378,79.8853,78,Kadawatha Junction,7.0028,79.9556,23.35,29.26,midday,weekday,1.2,39.17
100,Colombo 02,6.9178,79.8464,48,Dompe,7.065,80.0969,40.43,49.96,morning_peak,weekday,1.8,80.25
97,Maththegoda,6.8103,80.0478,34,Peliyagoda,6.9711,79.8906,41.62,50.3,midday,weekend,1.02,57.06
6,Kollupitiya,6.8978,79.85,11,Kotahena,6.9531,79.8597,7.64,11.38,morning_peak,weekend,1.17,14
12,Grandpass,6.9425,79.8706,85,Hendala,6.9894,79.9019,8.96,13.87,night,weekday,0.85,10.27
69,Pelawatte,6.8908,79.9311,37,Kandana,7.0508,79.9058,24.31,32.1,evening_peak,weekend,1.4,46.53
40,Katunayake,7.1697,79.8847,54,Liyanagemulla,7.1378,79.8853,3.81,5.98,morning_peak,weekend,1.17,7.6
9,Dehiwala,6.8517,79.865,62,Ingiriya,6.7344,80.1058,35.36,41.45,evening_peak,weekday,2,71.47
44,Minuwangoda,7.1667,79.9506,22,Kottawa,6.8244,79.9628,49.01,55.7,morning_peak,weekday,1.8,97.81
67,Kahathuduwa,6.7981,80.0133,87,Gothatuwa,6.9217,79.9856,22.14,24.39,midday,weekday,1.2,25.13
18,Piliyandala,6.8017,79.9247,67,Kahathuduwa,6.7981,80.0133,11.84,16.75,midday,weekday,1.2,22.31
91,Pannala,7.2956,80.0394,58,Avissawella,6.9472,80.2108,53.24,76.58,night,weekday,0.85,57.89
24,Hokandara,6.8494,79.9575,72,Mutwal,6.9617,79.8522,21.28,32.27,evening_peak,weekend,1.4,41.26
53,Mahara,7.0547,80.0153,80,Udugampola,7.0717,80.0239,3.46,4.92,evening_peak,weekday,2,11.03
62,Ingiriya,6.7344,80.1058,70,Koswatta,6.9194,79.9211,38.6,43.76,midday,weekday,1.2,53.56
61,Panadura South,6.695,79.905,4,Borella,6.9113,79.8778,27.89,39.22,night,weekday,0.85,32.96
57,Hanwella,6.9042,80.0842,90,Bloemendhal,6.96,79.8647,28.94,36.4,night,weekday,0.85,27.97
90,Bloemendhal,6.96,79.8647,33,Kelaniya,7.0017,79.9219,9.62,15,evening_peak,weekend,1.4,18.06
71,Colombo Port,6.95,79.8378,34,Peliyagoda,6.9711,79.8906,10.44,20.77,evening_peak,weekend,1.4,25.15
73,Modara,6.9714,79.8681,74,Orugodawatta,6.9486,79.8886,4.31,8.92,evening_peak,weekday,2,16.86
41,Negombo,7.2089,79.8353,53,Mahara,7.0547,80.0153,43.88,45.42,midday,weekday,1.2,62.67
24,Hokandara,6.8494,79.9575,89,Havelock Town,6.8856,79.8642,12.48,20.3,midday,weekday,1.2,25.28
4,Borella,6.9113,79.8778,98,Kosgama,6.8856,80.1681,43.5,55.91,evening_peak,weekend,1.4,86.8
71,Colombo Port,6.95,79.8378,86,Pittugala,6.9133,79.9694,21.31,33.69,morning_peak,weekday,1.8,64.08
57,Hanwella,6.9042,80.0842,79,Weboda,7.0364,79.9869,27.72,31.63,evening_peak,weekday,2,59.35
11,Kotahena,6.9531,79.8597,27,Battaramulla,6.8994,79.9164,10.5,14.44,midday,weekday,1.2,16.5
77,Kerawalapitiya,6.9883,79.8658,45,Divulapitiya,7.2278,80.06,46.96,57.7,evening_peak,weekday,2,126.81
31,Thalawathugoda,6.8869,79.9331,92,Ekala,7.0761,79.9283,35.63,43.21,evening_peak,weekday,2,81.01
51,Kadawatha,7.0072,79.9508,7,Bambalapitiya,6.8867,79.8567,20.24,27.45,evening_peak,weekend,1.4,41.27
9,Dehiwala,6.8517,79.865,36,Ragama,7.0261,79.9181,24.57,32.8,evening_peak,weekday,2,72.65
63,Kirulapone,6.8742,79.8825,69,Pelawatte,6.8908,79.9311,9.47,14.53,midday,weekend,1.02,15.19
90,Bloemendhal,6.96,79.8647,14,Dematagoda,6.9261,79.88,5.84,8.96,midday,weekday,1.2,9.15
